models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC-MF,"[0.49119149544533547, 0.066883253647997]","[0.32, 0.06110100926607786]","[0.8851260504201681, 0.013415027602595086]","[0.38966422525050526, 0.047840539163948786]"
