models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_MF,"[0.3326182858934514, 0.10284746484351125]","[0.7277777777777777, 0.04821042980349931]","[0.29500000000000004, 0.11016401913107159]","[0.7794014511722844, 0.044991419170505594]"
