models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_CC-MF,"[0.5625304450417856, 0.018502804324119274]","[0.4284900284900285, 0.02541740623434591]","[0.748001508295626, 0.0274627326605724]","[0.50609738678389, 0.027947605889017384]"
