models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-MF,"[0.5698046121303244, 0.08153179725705037]","[0.4, 0.07888106377466154]","[0.9454621848739496, 0.010801180015410444]","[0.45174310232790515, 0.07285007624812027]"
