models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP,"[0.4539606213573822, 0.08774831781693954]","[0.3, 0.07453559924999298]","[0.9167226890756301, 0.014387210165086794]","[0.4500924546822884, 0.08032709953319278]"
