models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-MF,"[0.4963336203202752, 0.09248799962583869]","[0.8111111111111111, 0.035813110381136506]","[0.41500000000000004, 0.0909975579647913]","[0.8680956119497786, 0.02475761004406419]"
