models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-CC,"[0.6468048263191813, 0.014877771475699905]","[0.5465811965811966, 0.019809221955650155]","[0.7684766214177978, 0.020522122024836515]","[0.6083018046490934, 0.02666263161524624]"
