models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_CC-MF,"[0.6154060598482365, 0.04111606261069954]","[0.7886363636363637, 0.049464662966191765]","[0.5, 0.05734092656567759]","[0.7700889177250703, 0.02886093349903682]"
