models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_BP-MF,"[0.6305746360806397, 0.03983352892076203]","[0.7833333333333333, 0.045133546692422]","[0.5285714285714286, 0.06042179781166438]","[0.7679740382739609, 0.039959940064919396]"
