models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC,"[0.5527188196457448, 0.07604686047782913]","[0.38, 0.069602043392737]","[0.9310924369747898, 0.011393365888077236]","[0.39419637827847215, 0.05748582919221466]"
