models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP,"[0.596864730126158, 0.021222360524038]","[0.48553846153846153, 0.024245294791497736]","[0.7384057971014493, 0.026928846631973983]","[0.5862915275117834, 0.03234824841341394]"
