models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_CC-MF,"[0.6034321551736403, 0.04460227465191992]","[0.7719696969696971, 0.054972259284921915]","[0.5, 0.05734092656567759]","[0.798014242672454, 0.031014242380909003]"
