models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC,"[0.5533922758870006, 0.0759200134991715]","[0.38, 0.069602043392737]","[0.9339495798319328, 0.010447991527364503]","[0.376659013671862, 0.06541171314499387]"
