models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-CC,"[0.39561239975459134, 0.09371729634975426]","[0.7152777777777778, 0.0628760974863787]","[0.38, 0.11060440015358038]","[0.8380801374551374, 0.03174331508890186]"
