models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_MF,"[0.38936195658766437, 0.07327863287008725]","[0.7347222222222223, 0.051696609536658535]","[0.29, 0.07520342781785651]","[0.8016583378041713, 0.029195711083852573]"
