models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC-MF,"[0.5567064706492074, 0.08413491654489202]","[0.4, 0.0894427190999916]","[0.939747899159664, 0.012354211460566939]","[0.45947150526029834, 0.04848422737222995]"
