models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_CC-MF,"[0.33126725792028455, 0.09812174564673584]","[0.7416666666666666, 0.07783287290247226]","[0.28500000000000003, 0.08368260140422129]","[0.7475508095299762, 0.031642948271312955]"
