models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-CC-MF,"[0.5900759630312085, 0.08022293172009494]","[0.8, 0.04956947709008952]","[0.525, 0.0895203266799719]","[0.9047279572279573, 0.022593772563847103]"
