models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-CC-MF,"[0.6190838028320316, 0.023046291722351443]","[0.4891737891737892, 0.03083218443494862]","[0.7905660377358491, 0.021655462993985478]","[0.5139802110508159, 0.02391111632601686]"
