models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC-MF,"[0.5522589801863471, 0.07219508945089267]","[0.4, 0.06666666666666667]","[0.8823529411764707, 0.014914486848150282]","[0.28935802312422115, 0.029102447763474346]"
