models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP,"[0.46387507198908073, 0.08404775104938432]","[0.31999999999999995, 0.06798692684790379]","[0.8678151260504203, 0.017207203343468314]","[0.2855753680713993, 0.0266021999047189]"
