models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_MF,"[0.4974850371542886, 0.020263549230733504]","[0.35797101449275365, 0.027262603521086816]","[0.7034883720930234, 0.02349224591514498]","[0.44778937200535485, 0.019065213584146548]"
