models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-CC,"[0.5909857991622106, 0.07362920672317691]","[0.7513888888888889, 0.04163836487369888]","[0.55, 0.08198915917499229]","[0.8127642881809549, 0.043028193172016053]"
