models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_BP,"[0.49314563034149267, 0.059448752229772396]","[0.7, 0.028327886186626582]","[0.39999999999999997, 0.06317380553057904]","[0.7304320918804279, 0.03274010413987031]"
