models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_CC,"[0.5105935030821864, 0.048784212194658165]","[0.6568181818181819, 0.045145554710190536]","[0.4214285714285714, 0.06640633220875855]","[0.7858925522511753, 0.030873444145129172]"
