models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_CC,"[0.5453363977599374, 0.04466932968198788]","[0.656060606060606, 0.05643473304597092]","[0.47619047619047616, 0.05276434964633225]","[0.7620140178078011, 0.016789080341738784]"
