models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC,"[0.5182760951321665, 0.07243527531348459]","[0.34, 0.0669991708074726]","[0.9253781512605042, 0.012145885658408597]","[0.3943247392679442, 0.06213318797761652]"
