models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_BP-MF,"[0.6256284685740561, 0.051709884919908564]","[0.7666666666666667, 0.04267303193260337]","[0.5285714285714286, 0.0640648764146367]","[0.7575452343708924, 0.033755936780221325]"
