models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_CC-MF,"[0.6330664503618576, 0.03966797527435671]","[0.7886363636363637, 0.03696628151138137]","[0.5285714285714286, 0.052380952380952375]","[0.8074967992117233, 0.029048014653143824]"
