models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-CC-MF,"[0.4841207369274758, 0.09031112264129273]","[0.8097222222222221, 0.058452626404702134]","[0.41500000000000004, 0.09833333333333333]","[0.8366354324687657, 0.03709438619104618]"
