models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-CC-MF,"[0.6473601542603195, 0.022444811286708832]","[0.5460113960113961, 0.03333526102168659]","[0.7754716981132075, 0.019791196798310668]","[0.6001917775516029, 0.025400193486192123]"
