models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-MF,"[0.4996046464582988, 0.09219924580818882]","[0.8222222222222222, 0.032394177193585]","[0.41500000000000004, 0.0909975579647913]","[0.8688531877073544, 0.02490929092657173]"
