models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_CC,"[0.3973098721615548, 0.05449587019653908]","[0.548611111111111, 0.08107141130595018]","[0.365, 0.04775516260631467]","[0.715534172617506, 0.03766425249974028]"
