models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC-MF,"[0.5271664284267159, 0.04988662451357235]","[0.33999999999999997, 0.0669991708074726]","[0.8789915966386553, 0.018417659837272324]","[0.38037099351399595, 0.04132352099184532]"
