models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_MF,"[0.4809892181447718, 0.08372331868083714]","[0.31999999999999995, 0.06110100926607786]","[0.9132773109243697, 0.012276323814066247]","[0.34117675485139765, 0.06666111652789918]"
