models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP,"[0.34346099005582376, 0.07843460237194541]","[0.6958333333333334, 0.027966182056553615]","[0.23500000000000001, 0.059651767227244266]","[0.7083226649893317, 0.03498442320537946]"
