models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-CC,"[0.6309236416098893, 0.021873464577203256]","[0.5014245014245013, 0.025218101242056753]","[0.7972850678733032, 0.0239453773679184]","[0.5443543733563778, 0.032814483069994196]"
