models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_CC-MF,"[0.4613405224521938, 0.058495179710598734]","[0.28, 0.04422166387140534]","[0.8758823529411763, 0.021088567874551566]","[0.3209476324443031, 0.038826687526076736]"
