models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_CC-MF,"[0.5638419371578939, 0.03117624797724317]","[0.43247863247863244, 0.04517873385087709]","[0.7539592760180995, 0.020281470777526834]","[0.5600602263638559, 0.025462049418812978]"
