models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_MF,"[0.4684488936953432, 0.03093216512011864]","[0.6555555555555556, 0.0526150838710199]","[0.385, 0.0722841614740048]","[0.7884996253746254, 0.026012292861644803]"
