models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_MF,"[0.5644887044581114, 0.012318021997624141]","[0.42898550724637674, 0.0231049095576534]","[0.7504429678848282, 0.013149893448047198]","[0.5138286911419535, 0.02176377756749166]"
