models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-CC-MF,"[0.6069392070725218, 0.020350857954923467]","[0.4967236467236466, 0.024469425942155336]","[0.7448476052249637, 0.021124349210742476]","[0.5141504511793651, 0.01969649866674354]"
