models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_MF,"[0.45299779120516864, 0.06285511563387249]","[0.6194444444444445, 0.022125561380275032]","[0.37500000000000006, 0.06759766596891083]","[0.7498027936569603, 0.02305656282165742]"
