models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-CC,"[0.6209602295623339, 0.014099439340842948]","[0.5014245014245015, 0.020322665103385283]","[0.7740573152337858, 0.021738258927945224]","[0.5221376592294916, 0.021421093382348294]"
