models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_BP-CC-MF,"[0.5306659844439111, 0.029210590240696725]","[0.75, 0.021516574145596767]","[0.3857142857142857, 0.03719166512336502]","[0.811806253279744, 0.03401025612327652]"
