models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-CC,"[0.5362518140819283, 0.07773061483117003]","[0.725, 0.058589970442801384]","[0.5, 0.10082988974836114]","[0.7635920175503509, 0.031192427612862943]"
