models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP-MF,"[0.6256341373925816, 0.02216144116565953]","[0.5115384615384615, 0.03345638038640996]","[0.7726615646258502, 0.014926645375728504]","[0.5359352982945247, 0.025533685565515836]"
