models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_CC-MF,"[0.6305934969360494, 0.023706330379204936]","[0.5301994301994302, 0.032470300992340245]","[0.7557692307692309, 0.01959422587963059]","[0.5112645895059437, 0.02772309994104727]"
