models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_MF,"[0.46242772037554536, 0.08245255437880629]","[0.3, 0.061463629715285906]","[0.9132773109243697, 0.0105953468625756]","[0.29610066785727385, 0.04083180429074528]"
