models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
SC_BP-CC-MF,"[0.5089623552890271, 0.06963906672494995]","[0.36, 0.07180219742846004]","[0.8505882352941176, 0.026171760415394783]","[0.35966337999661135, 0.0531422541581792]"
