models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_CC-MF,"[0.5473344073373017, 0.05315077771431086]","[0.6902777777777777, 0.06879480084113129]","[0.45999999999999996, 0.0635959467611297]","[0.7467680159346827, 0.030685121920939834]"
