models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
CE_BP,"[0.6114084925371609, 0.016013398492934556]","[0.5023076923076923, 0.022691076310208676]","[0.7492753623188406, 0.022090557227388747]","[0.5855706855605399, 0.020949090886150944]"
