models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_MF,"[0.6545097476026035, 0.04745076564229783]","[0.7946969696969698, 0.04308424205054668]","[0.5619047619047619, 0.0619047619047619]","[0.84676325409236, 0.02713634038175897]"
