models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
DM_CC-MF,"[0.6337675645723816, 0.03793131761835647]","[0.7734848484848484, 0.049593413705768745]","[0.5428571428571428, 0.059476171413318075]","[0.8128755156587271, 0.031046628615283595]"
