models,svm,svm,svm,svm
metrics,gmean,sensitivity,specificity,ave_precision
MM_BP-CC-MF,"[0.5889087822182584, 0.03662927656502963]","[0.7277777777777777, 0.053759549507388094]","[0.525, 0.07236097782030802]","[0.8116978623228623, 0.02923051446615084]"
